Time(s),CH1V,CH2V,CH3V
1.485000e-06,8.040000e-04,2.983760e-02,7.653334e-04
1.496000e-06,6.746667e-04,2.923762e-02,7.226667e-04
1.507000e-06,1.061333e-03,3.021208e-02,8.080000e-04
1.518000e-06,7.173333e-04,3.006309e-02,1.069333e-03
1.529000e-06,3.733333e-04,2.923762e-02,8.080000e-04
1.540000e-06,9.760000e-04,2.893562e-02,7.226667e-04
1.551000e-06,5.893334e-04,3.036106e-02,1.330667e-03
1.562000e-06,8.466667e-04,2.931413e-02,5.040000e-04
1.573000e-06,4.600000e-04,2.946312e-02,1.200000e-03
1.584000e-06,8.893333e-04,2.931413e-02,9.840000e-04
1.595000e-06,7.200000e-05,3.058656e-02,7.226667e-04
1.606000e-06,3.733333e-04,2.998658e-02,2.426667e-04
1.617000e-06,4.600000e-04,2.961211e-02,8.080000e-04
1.628000e-06,6.746667e-04,2.908864e-02,6.773333e-04
1.639000e-06,6.746667e-04,3.073554e-02,1.461333e-03
1.650000e-06,8.040000e-04,3.006309e-02,6.346666e-04
1.661000e-06,4.600000e-04,2.886315e-02,8.080000e-04
1.672000e-06,7.613333e-04,2.833565e-02,2.880000e-04
1.683000e-06,2.933333e-05,3.021208e-02,1.069333e-03
